110.071464539	28063.6230469
118.083854675	2084.98925781
129.101776123	11715.8564453
130.08631897	16814.8828125
133.042633057	5275.10839844
164.117630005	5105.49462891
166.061309814	38775.5390625
167.065444946	3511.78686523
170.891937256	2522.83129883
200.139053345	4131.89941406
209.139892578	22242.75
218.149917603	10787.265625
220.10836792	33306.6679688
237.134765625	113737.296875
238.138168335	9895.58203125
239.114364624	6754.15771484
272.669311523	3666.33618164
298.096099854	3776.11791992
320.173278809	5586.90136719
331.234619141	15315.3046875
336.143493652	3636.57861328
338.181640625	17361.5566406
343.172271729	3482.85961914
391.44631958	3162.91186523
423.875305176	3225.05200195
448.67980957	3530.66430664
449.217102051	3832.30126953
458.199829102	5948.31884766
490.160491943	13526.7783203
491.188049316	4295.7890625
499.166931152	20933.3769531
499.672821045	9247.76660156
539.692443848	15537.8378906
540.202819824	10826.203125
541.713012695	5046.43261719
546.705322266	4457.55761719
548.700622559	27649.5957031
549.206115723	11356.703125
549.703430176	5171.71582031
555.708496094	10218.4130859
556.211120605	4655.19384766
568.267456055	5431.54003906
573.236694336	3649.88208008
591.246582031	5970.12988281
596.240478516	6012.14257812
596.74005127	8384.24804688
597.227966309	4563.83056641
603.250061035	4341.93652344
605.24420166	19483.1015625
605.749389648	8048.30419922
644.280334473	4482.04736328
660.22644043	6747.97753906
660.338439941	4629.03955078
661.795227051	3436.01538086
673.398803711	18876.7402344
674.40814209	4008.92480469
688.222106934	7773.58740234
719.288269043	3924.05273438
726.309509277	4020.21459961
726.821044922	6780.98193359
745.246337891	6541.03710938
745.875732422	4207.14599609
752.631164551	3658.95947266
784.005187988	8586.21582031
784.335388184	4794.08642578
787.297729492	4328.29736328
788.427856445	23763.7441406
789.442443848	9101.91015625
804.299804688	4733.69433594
823.360168457	9810.63964844
823.689025879	13240.2587891
824.029846191	10951.6601562
829.355041504	17546.8320312
829.692260742	18716.9921875
830.03112793	12813.3574219
831.40246582	6134.97070312
831.897583008	3916.3112793
842.254943848	4996.01025391
856.390075684	14520.3925781
856.710266113	22851.71875
857.04901123	8988.72558594
860.26953125	24848.4648438
861.2734375	5968.44873047
862.389221191	11590.7871094
862.712036133	28451.0722656
863.053283691	12414.8007812
899.931213379	12413.1738281
900.433898926	7821.98242188
903.460266113	10878.7978516
904.47277832	4214.79296875
933.347900391	8008.04150391
973.356445312	13586.0244141
974.501953125	13885.3857422
975.495849609	6868.24023438
979.951538086	6533.91601562
980.446105957	6802.14453125
985.388549805	5413.88330078
988.41229248	4405.22265625
1009.88549805	15039.4277344
1010.3873291	17254.7636719
1010.90313721	7019.53710938
1046.43005371	7196.21191406
1051.45837402	8007.96533203
1051.95153809	5394.94238281
1059.96606445	12227.1328125
1060.45874023	11088.5341797
1060.9576416	5209.75244141
1061.47583008	4313.58349609
1066.4395752	9479.76660156
1067.43518066	5260.49511719
1070.43823242	4310.74560547
1078.41748047	9133.98242188
1079.44287109	4865.88916016
1086.4440918	5849.22412109
1096.39477539	7413.34277344
1101.94946289	8029.36572266
1102.45703125	11852.0947266
1102.96875	7186.94677734
1110.9654541	8235.05566406
1111.45788574	10448.3916016
1115.46643066	4914.75732422
1115.98474121	7780.66943359
1116.51538086	6861.47607422
1117.49682617	10241.7294922
1118.49206543	5509.04101562
1119.45129395	9479.546875
1124.48547363	15530.4013672
1124.97351074	19553.4472656
1127.96520996	13808.53125
1128.44946289	21763.8886719
1128.96484375	10231.2900391
1134.52404785	26957.6503906
1135.51147461	18817.8515625
1136.51989746	6920.55712891
1159.52978516	5210.12548828
1166.00488281	11303.7978516
1166.50622559	14749.3896484
1167.00915527	11514.2763672
1171.00170898	7522.80371094
1175.00939941	44768.09375
1175.49938965	57899.484375
1176.00146484	39274.453125
1176.50646973	12466.59375
1184.50146484	8023.33105469
1185.0045166	6915.6875
1185.49584961	4373.93115234
1206.52575684	5624.32177734
1215.47814941	6422.80273438
1216.48486328	5189.85107422
1220.02172852	7138.76660156
1220.52539062	5809.08642578
1221.01733398	5963.24707031
1245.5760498	9483.66503906
1246.5625	4657.86328125
1263.56958008	29777.828125
1264.578125	12978.8134766
1332.56274414	4541.34960938
1376.64819336	13808.9589844
1377.62902832	5452.57324219
1489.74353027	6722.04394531
1490.74206543	6166.33935547
